Substructure,Count,Count max,step max,step min,step count,step_list,median_score_fragment_max,median_score_fragment_min,Mean score cluster,median_score_fragment_list,diff_median_score_max,diff_median_score_min,Mean diff score,diff_median_score_list,count_per_molecule_max,count_per_molecule_first,count_per_molecule_mean,Total Number of Molecules with Substructure,Number of Molecules with Substructure List,Molecules containing fragment,Number of Molecules_with_Fragment,count_perc_ratio
Brc1cccc(C2=C(c3ccccc3)C(=Pc3ccccc3)C(=Nc3ccccc3)C(c3ccccc3)=C2c2ccccc2)c1,1,1,290,290,1,[290],0.4944016,0.4944016,0.4944016,[0.4944016],0.0251702999999999,0.0251702999999999,0.0251702999999999,[0.0251702999999999],2,2,2.0,2,[2],{'Brc1cccc(C2=C(c3ccccc3)C(=Pc3ccccc3)C(=Nc3ccccc3)C(c3ccccc3)=C2c2ccccc2)c1'},1,1.0
Brc1cccc(C2=C3C(=C4c5ccccc5C(Br)C24)c2cccc4cccc3c24)c1,1,1,140,140,1,[140],0.4218459,0.4218459,0.4218459,[0.4218459],0.2414684999999999,0.2414684999999999,0.2414684999999999,[0.2414684999999999],2,2,2.0,2,[2],{'Brc1cccc(C2=C3C(=C4c5ccccc5C(Br)C24)c2cccc4cccc3c24)c1'},1,1.0
Brc1cccc(C2=NC(c3ccccc3)=C(c3ccccc3)C2=C(c2ccccc2)c2ccccc2)c1,1,1,220,220,1,[220],0.3513995,0.3513995,0.3513995,[0.3513995],0.0054306999999999,0.0054306999999999,0.0054306999999999,[0.0054306999999999],2,2,2.0,2,[2],{'Brc1cccc(C2=NC(c3ccccc3)=C(c3ccccc3)C2=C(c2ccccc2)c2ccccc2)c1'},1,1.0
Brc1cccc(C=NN=C(c2ccccc2)c2ccccc2)c1,1,1,280,280,1,[280],0.1105733,0.1105733,0.1105733,[0.1105733],-0.3558461,-0.3558461,-0.3558461,[-0.3558461],2,2,2.0,2,[2],{'Brc1cccc(C=NN=C(c2ccccc2)c2ccccc2)c1'},1,1.0
Brc1cccc(C=Nc2ccccc2N=Cc2ccccc2)c1,1,1,280,280,1,[280],0.1479985,0.1479985,0.1479985,[0.1479985],-0.3184209,-0.3184209,-0.3184209,[-0.3184209],2,2,2.0,2,[2],{'Brc1cccc(C=Nc2ccccc2N=Cc2ccccc2)c1'},1,1.0
Brc1cccc(C=c2ccc(-c3ncccc3Br)c3c2=[S+]C=C3)c1,1,1,340,340,1,[340],0.2001275,0.2001275,0.2001275,[0.2001275],-0.30833365,-0.30833365,-0.30833365,[-0.30833365],2,2,2.0,2,[2],{'Brc1cccc(C=c2ccc(-c3ncccc3Br)c3c2=[S+]C=C3)c1'},1,1.0
Brc1cccc(N2N=Nc3ccc4ccccc4c3N=C3C(c4cccs4)=NN=C32)c1,1,1,160,160,1,[160],0.3431568,0.3431568,0.3431568,[0.3431568],0.0981644999999999,0.0981644999999999,0.0981644999999999,[0.0981644999999999],2,2,2.0,2,[2],{'Brc1cccc(N2N=Nc3ccc4ccccc4c3N=C3C(c4cccs4)=NN=C32)c1'},1,1.0
Brc1cccc2c1ccc1cc3c(-c4ccccc4)c4ccccc4cc3cc12,1,1,390,390,1,[390],0.5721725,0.5721725,0.5721725,[0.5721725],0.0594241499999999,0.0594241499999999,0.0594241499999999,[0.0594241499999999],2,2,2.0,2,[2],{'Brc1cccc2c1ccc1cc3c(-c4ccccc4)c4ccccc4cc3cc12'},1,1.0
Brc1ccccc1-c1c(Br)nnn1Cc1ccccn1,1,1,70,70,1,[70],0.0047772,0.0047772,0.0047772,[0.0047772],-0.0298161499999999,-0.0298161499999999,-0.0298161499999999,[-0.0298161499999999],2,2,2.0,2,[2],{'Brc1ccccc1-c1c(Br)nnn1Cc1ccccn1'},1,1.0
Brc1ccccc1-c1cc(-c2ccc(-c3nc4ccccc4[nH]3)cc2)c(-c2ccccc2)c2ccccc12,1,1,150,150,1,[150],0.0848887,0.0848887,0.0848887,[0.0848887],-0.13134165,-0.13134165,-0.13134165,[-0.13134165],2,2,2.0,2,[2],{'Brc1ccccc1-c1cc(-c2ccc(-c3nc4ccccc4[nH]3)cc2)c(-c2ccccc2)c2ccccc12'},1,1.0
Brc1ccccc1C=Nc1ccc(C(=C(c2ccccc2)c2ccccc2)c2ccccc2)cc1,1,1,190,190,1,[190],0.0,0.0,0.0,[0.0],-0.2933844,-0.2933844,-0.2933844,[-0.2933844],2,2,2.0,2,[2],{'Brc1ccccc1C=Nc1ccc(C(=C(c2ccccc2)c2ccccc2)c2ccccc2)cc1'},1,1.0
Brc1ccccc1C=Nc1cncc2cccnc12,1,1,190,190,1,[190],0.1873613,0.1873613,0.1873613,[0.1873613],-0.1060230999999999,-0.1060230999999999,-0.1060230999999999,[-0.1060230999999999],2,2,2.0,2,[2],{'Brc1ccccc1C=Nc1cncc2cccnc12'},1,1.0
Brc1ccccc1NN=Nc1cc2ccccc2nn1,1,1,170,170,1,[170],0.3969164,0.3969164,0.3969164,[0.3969164],0.1879532,0.1879532,0.1879532,[0.1879532],2,2,2.0,2,[2],{'Brc1ccccc1NN=Nc1cc2ccccc2nn1'},1,1.0
Brc1ccccc1NN=c1c2ccccc2[nH]c2cccnc12,1,1,290,290,1,[290],0.3109134,0.3109134,0.3109134,[0.3109134],-0.16388945,-0.16388945,-0.16388945,[-0.16388945],2,2,2.0,2,[2],{'Brc1ccccc1NN=c1c2ccccc2[nH]c2cccnc12'},1,1.0
Brc1cncnc1,1,1,60,60,1,[60],0.0008407,0.0008407,0.0008407,[0.0008407],-0.0235015,-0.0235015,-0.0235015,[-0.0235015],2,2,2.0,2,[2],{'Brc1cncnc1'},1,1.0
Brc1cnn(Cc2ccccc2)c1-c1ccccc1,1,1,220,220,1,[220],0.0056284,0.0056284,0.0056284,[0.0056284],-0.3420645,-0.3420645,-0.3420645,[-0.3420645],2,2,2.0,2,[2],{'Brc1cnn(Cc2ccccc2)c1-c1ccccc1'},1,1.0
C#CC1(COC(=O)C(C)(C)C)CC(C(CO)NC(C)(C)C)C(COC(=O)c2ccc([N+](=O)[O-])cc2)O1,1,1,10,10,1,[10],0.0,0.0,0.0,[0.0],-0.00038585,-0.00038585,-0.00038585,[-0.00038585],2,2,2.0,2,[2],{'C#CC1(COC(=O)C(C)(C)C)CC(C(CO)NC(C)(C)C)C(COC(=O)c2ccc([N+](=O)[O-])cc2)O1'},1,1.0
C#CC1(O)C=Cc2ccccc2-c2cc(Br)ccc21,1,1,50,50,1,[50],0.0,0.0,0.0,[0.0],-0.0251351,-0.0251351,-0.0251351,[-0.0251351],2,2,2.0,2,[2],{'C#CC1(O)C=Cc2ccccc2-c2cc(Br)ccc21'},1,1.0
C#CC1=CCC2=C3C=CC4=C(C(=C2)C(Br)=C(Br)C4=O)C1=C(C#C[Si](C)(C)C)C3=C,1,1,140,140,1,[140],0.0,0.0,0.0,[0.0],-0.18476615,-0.18476615,-0.18476615,[-0.18476615],2,2,2.0,2,[2],{'C#CC1=CCC2=C3C=CC4=C(C(=C2)C(Br)=C(Br)C4=O)C1=C(C#C[Si](C)(C)C)C3=C'},1,1.0
C#CCC1=CC=CC(=c2c(=C3C=CC=C3Br)cc(-c3ccccc3)n2-c2ccccc2)C1=O,1,1,140,140,1,[140],0.0,0.0,0.0,[0.0],-0.18476615,-0.18476615,-0.18476615,[-0.18476615],2,2,2.0,2,[2],{'C#CCC1=CC=CC(=c2c(=C3C=CC=C3Br)cc(-c3ccccc3)n2-c2ccccc2)C1=O'},1,1.0
C#CCCCOc1ccc(C=C2C=C(c3ccccc3)C(c3ccccc3)=C2c2ccccc2)cc1,1,1,170,170,1,[170],0.0,0.0,0.0,[0.0],-0.2104953,-0.2104953,-0.2104953,[-0.2104953],2,2,2.0,2,[2],{'C#CCCCOc1ccc(C=C2C=C(c3ccccc3)C(c3ccccc3)=C2c2ccccc2)cc1'},1,1.0
C#CCN1C(=O)C(C)C(=O)N(C)C1=O,1,1,80,80,1,[80],0.0,0.0,0.0,[0.0],-0.07033895,-0.07033895,-0.07033895,[-0.07033895],2,2,2.0,2,[2],{'C#CCN1C(=O)C(C)C(=O)N(C)C1=O'},1,1.0
C#CC[P-](#[O+])(CCl)Cc1ccccc1,1,1,90,90,1,[90],0.0,0.0,0.0,[0.0],-0.0547792,-0.0547792,-0.0547792,[-0.0547792],2,2,2.0,2,[2],{'C#CC[P-](#[O+])(CCl)Cc1ccccc1'},1,1.0
C#CCn1c(=O)cc(Br)c2ccccc21,1,1,90,90,1,[90],0.0,0.0,0.0,[0.0],-0.0547792,-0.0547792,-0.0547792,[-0.0547792],2,2,2.0,2,[2],{'C#CCn1c(=O)cc(Br)c2ccccc21'},1,1.0
C#Cc1ccc(-c2c(N(C)C)c(C#N)nc3ccccc23)cc1,1,1,20,20,1,[20],0.0,0.0,0.0,[0.0],-0.0013222,-0.0013222,-0.0013222,[-0.0013222],2,2,2.0,2,[2],{'C#Cc1ccc(-c2c(N(C)C)c(C#N)nc3ccccc23)cc1'},1,1.0
C#Cc1ccccc1NS(=O)(=O)c1ccccc1C#C,1,1,70,70,1,[70],0.0,0.0,0.0,[0.0],-0.0345933499999999,-0.0345933499999999,-0.0345933499999999,[-0.0345933499999999],2,2,2.0,2,[2],{'C#Cc1ccccc1NS(=O)(=O)c1ccccc1C#C'},1,1.0
C(#C[Si](C#Cc1ccccc1)(C#Cc1ccccc1)C#Cc1ccccc1)c1ccccc1,1,1,70,70,1,[70],0.0,0.0,0.0,[0.0],-0.0345933499999999,-0.0345933499999999,-0.0345933499999999,[-0.0345933499999999],2,2,2.0,2,[2],{'C(#C[Si](C#Cc1ccccc1)(C#Cc1ccccc1)C#Cc1ccccc1)c1ccccc1'},1,1.0
C(#Cc1ccccc1)C(=C1C=C(c2ccccc2)c2ccccc21)P(c1ccccc1)c1ccccc1,1,1,110,110,1,[110],0.0,0.0,0.0,[0.0],-0.1534687,-0.1534687,-0.1534687,[-0.1534687],2,2,2.0,2,[2],{'C(#Cc1ccccc1)C(=C1C=C(c2ccccc2)c2ccccc21)P(c1ccccc1)c1ccccc1'},1,1.0
C(=C(Sc1ccccc1)c1ccccc1)c1ccccc1,1,1,70,70,1,[70],0.0,0.0,0.0,[0.0],-0.0345933499999999,-0.0345933499999999,-0.0345933499999999,[-0.0345933499999999],2,2,2.0,2,[2],{'C(=C(Sc1ccccc1)c1ccccc1)c1ccccc1'},1,1.0
C(=C(c1ccccc1)c1ccc2ccccc2n1)c1cccs1,1,1,360,360,1,[360],0.0,0.0,0.0,[0.0],-0.50540875,-0.50540875,-0.50540875,[-0.50540875],2,2,2.0,2,[2],{'C(=C(c1ccccc1)c1ccc2ccccc2n1)c1cccs1'},1,1.0
C(=C1C(=C(c2ccccc2)c2ccccc2)C(=C(c2ccccc2)c2cnccn2)N=C(c2ccccc2)N1c1ccccc1)c1ccccc1,1,1,170,170,1,[170],0.4246501,0.4246501,0.4246501,[0.4246501],0.2156869,0.2156869,0.2156869,[0.2156869],2,2,2.0,2,[2],{'C(=C1C(=C(c2ccccc2)c2ccccc2)C(=C(c2ccccc2)c2cnccn2)N=C(c2ccccc2)N1c1ccccc1)c1ccccc1'},1,1.0
C(=C1C(=C2C=C(c3ccccc3)N(c3ccccc3)c3ccccc32)COc2ccc3ccccc3c21)c1ccccc1,1,1,100,100,1,[100],0.3716367,0.3716367,0.3716367,[0.3716367],0.27239555,0.27239555,0.27239555,[0.27239555],2,2,2.0,2,[2],{'C(=C1C(=C2C=C(c3ccccc3)N(c3ccccc3)c3ccccc32)COc2ccc3ccccc3c21)c1ccccc1'},1,1.0
C(=C1C(=C2c3ccccc3Oc3ccccc32)c2cccc3cccc1c23)c1c2ccccc2cc2ccccc12,1,1,220,220,1,[220],0.4853207,0.4853207,0.4853207,[0.4853207],0.1393518999999999,0.1393518999999999,0.1393518999999999,[0.1393518999999999],2,2,2.0,2,[2],{'C(=C1C(=C2c3ccccc3Oc3ccccc32)c2cccc3cccc1c23)c1c2ccccc2cc2ccccc12'},1,1.0
C(=C1C(=NNc2ccccc2)c2ccccc2C1=NNc1ccccc1)c1ccccc1,1,1,330,330,1,[330],0.544703,0.544703,0.544703,[0.544703],0.0625284,0.0625284,0.0625284,[0.0625284],2,2,2.0,2,[2],{'C(=C1C(=NNc2ccccc2)c2ccccc2C1=NNc1ccccc1)c1ccccc1'},1,1.0
C(=C1C(c2cccc3ccccc23)=C(c2ccccc2)c2ccccc21)c1ccccc1,1,1,110,110,1,[110],0.3753838,0.3753838,0.3753838,[0.3753838],0.2256833999999999,0.2256833999999999,0.2256833999999999,[0.2256833999999999],2,2,2.0,2,[2],{'C(=C1C(c2cccc3ccccc23)=C(c2ccccc2)c2ccccc21)c1ccccc1'},1,1.0
C(=C1C(c2ccccc2)=C(c2ccccc2)C(c2ccccc2)=C1c1ccccc1)=C(c1ccccc1)c1ccccc1,1,1,190,190,1,[190],0.0,0.0,0.0,[0.0],-0.2933844,-0.2933844,-0.2933844,[-0.2933844],2,2,2.0,2,[2],{'C(=C1C(c2ccccc2)=C(c2ccccc2)C(c2ccccc2)=C1c1ccccc1)=C(c1ccccc1)c1ccccc1'},1,1.0
C(=C1C(c2ccccc2)=NC2C(c3ccccc3)=NC3CN=NC132)c1ccccc1,1,1,90,90,1,[90],0.1975243,0.1975243,0.1975243,[0.1975243],0.1435519,0.1435519,0.1435519,[0.1435519],2,2,2.0,2,[2],{'C(=C1C(c2ccccc2)=NC2C(c3ccccc3)=NC3CN=NC132)c1ccccc1'},1,1.0
C(=C1C2=C(c3ccccc3)c3ccccc3C2(c2ccccc2)c2ccccc21)c1c2ccccc2cc2ccccc12,1,1,370,370,1,[370],0.5044088,0.5044088,0.5044088,[0.5044088],-0.0127588,-0.0127588,-0.0127588,[-0.0127588],2,2,2.0,2,[2],{'C(=C1C2=C(c3ccccc3)c3ccccc3C2(c2ccccc2)c2ccccc21)c1c2ccccc2cc2ccccc12'},1,1.0
C(=C1C2=C(c3ccccc3CSC2c2ccccc2)c2ccccc21)c1ccccc1,1,1,370,370,1,[370],0.390876,0.390876,0.390876,[0.390876],-0.1262916,-0.1262916,-0.1262916,[-0.1262916],2,2,2.0,2,[2],{'C(=C1C2=C(c3ccccc3CSC2c2ccccc2)c2ccccc21)c1ccccc1'},1,1.0
C(=C1C=C(c2ccccc2)C(c2ccccc2)=C1c1ccccc1)c1c2ccccc2cc2ccccc12,1,1,270,270,1,[270],0.5031571,0.5031571,0.5031571,[0.5031571],0.055497,0.055497,0.055497,[0.055497],2,2,2.0,2,[2],{'C(=C1C=C(c2ccccc2)C(c2ccccc2)=C1c1ccccc1)c1c2ccccc2cc2ccccc12'},1,1.0
C(=C1C=C(c2ccccc2)CN=C1c1ccccc1)c1ccccc1,1,1,250,250,1,[250],0.2806917,0.2806917,0.2806917,[0.2806917],-0.1195035999999999,-0.1195035999999999,-0.1195035999999999,[-0.1195035999999999],2,2,2.0,2,[2],{'C(=C1C=C(c2ccccc2)CN=C1c1ccccc1)c1ccccc1'},1,1.0
C(=C1C=C(c2ccccc2)c2ccccc21)c1ccc(-c2ccccc2)cc1,1,1,160,160,1,[160],0.4212541,0.4212541,0.4212541,[0.4212541],0.1762618,0.1762618,0.1762618,[0.1762618],2,2,2.0,2,[2],{'C(=C1C=C(c2ccccc2)c2ccccc21)c1ccc(-c2ccccc2)cc1'},1,1.0
C(=C1C=c2[n-]c(=Nc3ccccc3)c3ccccc3c2=[S+]1)c1ccccc1,1,1,230,230,1,[230],0.4060471,0.4060471,0.4060471,[0.4060471],0.0124657999999999,0.0124657999999999,0.0124657999999999,[0.0124657999999999],2,2,2.0,2,[2],{'C(=C1C=c2[n-]c(=Nc3ccccc3)c3ccccc3c2=[S+]1)c1ccccc1'},1,1.0
C(=C1CC(=C2c3ccccc3-c3ccccc32)c2ccccc21)c1ccccc1,1,1,290,290,1,[290],0.3857024,0.3857024,0.3857024,[0.3857024],-0.08910045,-0.08910045,-0.08910045,[-0.08910045],2,2,2.0,2,[2],{'C(=C1CC(=C2c3ccccc3-c3ccccc32)c2ccccc21)c1ccccc1'},1,1.0
C(=C1CC12N=C(c1ccccc1)C(c1ccccc1)=C2c1ccccc1)c1ccccc1,1,1,220,220,1,[220],0.2390249,0.2390249,0.2390249,[0.2390249],-0.108668,-0.108668,-0.108668,[-0.108668],2,2,2.0,2,[2],{'C(=C1CC12N=C(c1ccccc1)C(c1ccccc1)=C2c1ccccc1)c1ccccc1'},1,1.0
C(=C1CCC(=Cn2c(-c3ccccc3)cc3ccccc32)C1=C(c1ccccc1)c1ccccc1)c1ccccc1,1,1,220,220,1,[220],0.4456978,0.4456978,0.4456978,[0.4456978],0.0997289999999999,0.0997289999999999,0.0997289999999999,[0.0997289999999999],2,2,2.0,2,[2],{'C(=C1CCC(=Cn2c(-c3ccccc3)cc3ccccc32)C1=C(c1ccccc1)c1ccccc1)c1ccccc1'},1,1.0
C(=C1CSC(c2ccccc2)=C1c1ccccc1)c1ccncc1,1,1,160,160,1,[160],0.3135477,0.3135477,0.3135477,[0.3135477],0.0685553999999999,0.0685553999999999,0.0685553999999999,[0.0685553999999999],2,2,2.0,2,[2],{'C(=C1CSC(c2ccccc2)=C1c1ccccc1)c1ccncc1'},1,1.0
C(=C1N=C(c2ccccc2)C2=C(c3ccccc3)OC3(c4ccccc4-c4ccccc43)N2C1(c1ccccc1)c1ccccc1)c1ccccc1,1,1,100,100,1,[100],0.3649696,0.3649696,0.3649696,[0.3649696],0.26572845,0.26572845,0.26572845,[0.26572845],2,2,2.0,2,[2],{'C(=C1N=C(c2ccccc2)C2=C(c3ccccc3)OC3(c4ccccc4-c4ccccc43)N2C1(c1ccccc1)c1ccccc1)c1ccccc1'},1,1.0
C(=C1N=NC(=Nc2ccccc2)N1c1ccccc1)c1ccccc1,1,1,260,260,1,[260],0.3699463,0.3699463,0.3699463,[0.3699463],-0.03732105,-0.03732105,-0.03732105,[-0.03732105],2,2,2.0,2,[2],{'C(=C1N=NC(=Nc2ccccc2)N1c1ccccc1)c1ccccc1'},1,1.0
C(=C1[S+]=C(c2ccccc2)N=C1c1ccccc1)c1c(-c2ccccc2)[n-]c2ccccc12,1,1,160,160,1,[160],0.4321121,0.4321121,0.4321121,[0.4321121],0.1871198,0.1871198,0.1871198,[0.1871198],2,2,2.0,2,[2],{'C(=C1[S+]=C(c2ccccc2)N=C1c1ccccc1)c1c(-c2ccccc2)[n-]c2ccccc12'},1,1.0
C(=C1c2ccccc2-c2c1cc(-c1ccccc1)c1ccccc21)c1ccc(-c2ccccc2)cc1,1,1,180,180,1,[180],0.3257175,0.3257175,0.3257175,[0.3257175],0.0721907499999999,0.0721907499999999,0.0721907499999999,[0.0721907499999999],2,2,2.0,2,[2],{'C(=C1c2ccccc2-c2c1cc(-c1ccccc1)c1ccccc21)c1ccc(-c2ccccc2)cc1'},1,1.0
C(=C1c2ccccc2-c2c1cc1ccccc1c2-c1ccccc1)c1ccccc1,1,1,130,130,1,[130],0.3082647,0.3082647,0.3082647,[0.3082647],0.12702275,0.12702275,0.12702275,[0.12702275],2,2,2.0,2,[2],{'C(=C1c2ccccc2-c2c1cc1ccccc1c2-c1ccccc1)c1ccccc1'},1,1.0
C(=C1c2ccccc2-c2ccccc21)c1c2ccccc2cc2ccccc12,1,1,120,120,1,[120],0.4552927,0.4552927,0.4552927,[0.4552927],0.33873095,0.33873095,0.33873095,[0.33873095],2,2,2.0,2,[2],{'C(=C1c2ccccc2-c2ccccc21)c1c2ccccc2cc2ccccc12'},1,1.0
C(=C1c2ccccc2-c2ccccc21)c1ccccc1C1c2c(c3ccccc3c3ccccc23)C2c3ccccc3C1c1ccccc12,1,1,120,120,1,[120],0.1179819,0.1179819,0.1179819,[0.1179819],-0.00122125,-0.00122125,-0.00122125,[-0.00122125],2,2,2.0,2,[2],{'C(=C1c2ccccc2-c2ccccc21)c1ccccc1C1c2c(c3ccccc3c3ccccc23)C2c3ccccc3C1c1ccccc12'},1,1.0
C(=C1c2ccccc2C(c2ccccc2)=C(c2ccccc2)c2cccn21)c1ccc[nH]1,1,1,300,300,1,[300],0.4473217,0.4473217,0.4473217,[0.4473217],-0.0570175,-0.0570175,-0.0570175,[-0.0570175],2,2,2.0,2,[2],{'C(=C1c2ccccc2C(c2ccccc2)=C(c2ccccc2)c2cccn21)c1ccc[nH]1'},1,1.0
C(=C1c2ccccc2C2=c3c(c4ccccc4c4ccccc34)=C2N1c1ccccc1)c1ccccc1,1,1,200,200,1,[200],0.3748062,0.3748062,0.3748062,[0.3748062],0.0747029999999999,0.0747029999999999,0.0747029999999999,[0.0747029999999999],2,2,2.0,2,[2],{'C(=C1c2ccccc2C2=c3c(c4ccccc4c4ccccc34)=C2N1c1ccccc1)c1ccccc1'},1,1.0
C(=C1c2ccccc2N2[O+]=NC12c1ccccc1)c1ccccc1,1,1,150,150,1,[150],0.1496024,0.1496024,0.1496024,[0.1496024],-0.06662795,-0.06662795,-0.06662795,[-0.06662795],2,2,2.0,2,[2],{'C(=C1c2ccccc2N2[O+]=NC12c1ccccc1)c1ccccc1'},1,1.0
C(=C=C(c1ccccc1)N(c1ccccc1)c1ccccc1)=C1C=CN(c2ccccc2)C(c2ccccc2)=C1c1ccccc1,1,1,220,220,1,[220],0.0,0.0,0.0,[0.0],-0.3476929,-0.3476929,-0.3476929,[-0.3476929],2,2,2.0,2,[2],{'C(=C=C(c1ccccc1)N(c1ccccc1)c1ccccc1)=C1C=CN(c2ccccc2)C(c2ccccc2)=C1c1ccccc1'},1,1.0
C(=C=Cc1ccc(C=Cc2cnc(C=Cc3ccccc3)s2)cc1)=Cc1ccccc1,1,1,30,30,1,[30],0.0,0.0,0.0,[0.0],-0.0031543,-0.0031543,-0.0031543,[-0.0031543],2,2,2.0,2,[2],{'C(=C=Cc1ccc(C=Cc2cnc(C=Cc3ccccc3)s2)cc1)=Cc1ccccc1'},1,1.0
C(=CC=C(c1ccccc1)c1ccccc1)C=Cc1ccc(-c2ccccc2)cc1,1,1,160,160,1,[160],0.0,0.0,0.0,[0.0],-0.2528891,-0.2528891,-0.2528891,[-0.2528891],2,2,2.0,2,[2],{'C(=CC=C(c1ccccc1)c1ccccc1)C=Cc1ccc(-c2ccccc2)cc1'},1,1.0
C(=Cc1c(-c2c3ccccc3cc3ccccc23)c2ccccc2c2ccccc12)c1ccc2ccccc2c1,1,1,270,270,1,[270],0.0,0.0,0.0,[0.0],-0.4520473,-0.4520473,-0.4520473,[-0.4520473],2,2,2.0,2,[2],{'C(=Cc1c(-c2c3ccccc3cc3ccccc23)c2ccccc2c2ccccc12)c1ccc2ccccc2c1'},1,1.0
C(=Cc1cc2cccc(-c3ccccc3)c2c2ccccc12)c1ccccc1,1,1,160,160,1,[160],0.0,0.0,0.0,[0.0],-0.2528891,-0.2528891,-0.2528891,[-0.2528891],2,2,2.0,2,[2],{'C(=Cc1cc2cccc(-c3ccccc3)c2c2ccccc12)c1ccccc1'},1,1.0
C(=Cc1ccc(-c2cc3ccccc3c3ccccc23)cc1)c1ccccc1,1,1,400,400,1,[400],0.0,0.0,0.0,[0.0],-0.4961377999999999,-0.4961377999999999,-0.4961377999999999,[-0.4961377999999999],2,2,2.0,2,[2],{'C(=Cc1ccc(-c2cc3ccccc3c3ccccc23)cc1)c1ccccc1'},1,1.0
C(=Cc1ccco1)C=Nc1ccccc1,1,1,120,120,1,[120],0.0,0.0,0.0,[0.0],-0.1206233,-0.1206233,-0.1206233,[-0.1206233],2,2,2.0,2,[2],{'C(=Cc1ccco1)C=Nc1ccccc1'},1,1.0
C(=Cc1scc2ccccc12)c1sc2ccccc2c1-c1cccs1,1,1,390,390,1,[390],0.0,0.0,0.0,[0.0],-0.5180419,-0.5180419,-0.5180419,[-0.5180419],2,2,2.0,2,[2],{'C(=Cc1scc2ccccc12)c1sc2ccccc2c1-c1cccs1'},1,1.0
C(=NC(c1ccccc1)(c1ccccc1)c1ccccc1)c1ccccn1,1,1,90,90,1,[90],0.0275885,0.0275885,0.0275885,[0.0275885],-0.0271907,-0.0271907,-0.0271907,[-0.0271907],2,2,2.0,2,[2],{'C(=NC(c1ccccc1)(c1ccccc1)c1ccccc1)c1ccccn1'},1,1.0
C(=NC1=Cc2ccccc2N=C2c3ccccc3C(=Nc3ccccc3)c3ccccc3C12)c1ccc2ccccc2n1,1,1,160,160,1,[160],0.2336908,0.2336908,0.2336908,[0.2336908],-0.0191982999999999,-0.0191982999999999,-0.0191982999999999,[-0.0191982999999999],2,2,2.0,2,[2],{'C(=NC1=Cc2ccccc2N=C2c3ccccc3C(=Nc3ccccc3)c3ccccc3C12)c1ccc2ccccc2n1'},1,1.0
C(=NN=C1C(Nc2ccccc2)=Nc2ccccc21)c1ccccc1N=Nc1ccccc1N=Nc1ccccc1,1,1,100,100,1,[100],0.2158263,0.2158263,0.2158263,[0.2158263],0.11658515,0.11658515,0.11658515,[0.11658515],2,2,2.0,2,[2],{'C(=NN=C1C(Nc2ccccc2)=Nc2ccccc21)c1ccccc1N=Nc1ccccc1N=Nc1ccccc1'},1,1.0
C(=NN=C1c2ccccc2-c2ccccc21)c1cccc2ccccc12,1,1,340,340,1,[340],0.0,0.0,0.0,[0.0],-0.50846115,-0.50846115,-0.50846115,[-0.50846115],2,2,2.0,2,[2],{'C(=NN=C1c2ccccc2-c2ccccc21)c1cccc2ccccc12'},1,1.0
C(=NN=Cc1ccc(N(c2ccccc2)c2ccccc2)c2ccccc12)c1ccc2ccccc2c1,1,1,120,120,1,[120],0.2531178,0.2531178,0.2531178,[0.2531178],0.13655605,0.13655605,0.13655605,[0.13655605],2,2,2.0,2,[2],{'C(=NN=Cc1ccc(N(c2ccccc2)c2ccccc2)c2ccccc12)c1ccc2ccccc2c1'},1,1.0
C(=NN=c1cccc(-c2ccccc2)c2ncccc12)c1ccc2ccc3ccccc3c2c1,1,1,180,180,1,[180],0.2538106,0.2538106,0.2538106,[0.2538106],-0.0022843,-0.0022843,-0.0022843,[-0.0022843],2,2,2.0,2,[2],{'C(=NN=c1cccc(-c2ccccc2)c2ncccc12)c1ccc2ccc3ccccc3c2c1'},1,1.0
C(=NNc1ccc2ccccc2c1)c1ccccc1-c1cccc2ccccc12,1,1,90,90,1,[90],0.1279302,0.1279302,0.1279302,[0.1279302],0.0739577999999999,0.0739577999999999,0.0739577999999999,[0.0739577999999999],2,2,2.0,2,[2],{'C(=NNc1ccc2ccccc2c1)c1ccccc1-c1cccc2ccccc12'},1,1.0
C(=NNc1cccc2ccccc12)c1ccc(Nc2ccccc2)cc1,1,1,80,80,1,[80],0.2326789,0.2326789,0.2326789,[0.2326789],0.1638755499999999,0.1638755499999999,0.1638755499999999,[0.1638755499999999],2,2,2.0,2,[2],{'C(=NNc1cccc2ccccc12)c1ccc(Nc2ccccc2)cc1'},1,1.0
C(=NNc1cccc2ccccc12)c1cccc(C=Nc2nccc3ccccc23)n1,1,1,80,80,1,[80],0.2646626,0.2646626,0.2646626,[0.2646626],0.19585925,0.19585925,0.19585925,[0.19585925],2,2,2.0,2,[2],{'C(=NNc1cccc2ccccc12)c1cccc(C=Nc2nccc3ccccc23)n1'},1,1.0
C(=Nc1[n-]cc[s+]1)c1ccc2oc(-c3ccccc3)cc2c1,1,1,120,120,1,[120],0.2142832,0.2142832,0.2142832,[0.2142832],0.09772145,0.09772145,0.09772145,[0.09772145],2,2,2.0,2,[2],{'C(=Nc1[n-]cc[s+]1)c1ccc2oc(-c3ccccc3)cc2c1'},1,1.0
C(=Nc1cc(-c2ccccc2)cc2ccccc12)c1ccccc1,1,1,110,110,1,[110],0.2153921,0.2153921,0.2153921,[0.2153921],0.0656916999999999,0.0656916999999999,0.0656916999999999,[0.0656916999999999],2,2,2.0,2,[2],{'C(=Nc1cc(-c2ccccc2)cc2ccccc12)c1ccccc1'},1,1.0
